,episodes,commentid,content
2272,第一期上,6717763844559797102, 腾讯不准时给力
2273,第一期上,6717764419670522567,爆米花 : 居然有爆米花
2274,第一期上,6717764356034557762, 赵薇怎么谁都认识啊
2275,第一期上,6717768316254451432, 啊这
2276,第一期上,6717769609899440951,？？？不愧是你啊陈凯歌
2277,第一期上,6717770333802755429, 我爱薇姐，来了
2278,第一期上,6717773797304813247, 好喜欢赵薇
2279,第一期上,6717774607858211456, 我爱薇姐，来了
2280,第一期上,6717776540064037176, 尔冬升导演，我的电影院第一部电影就是你的
2281,第一期上,6717777201975554071, 爱萌萌子
2282,第一期上,6717782307919918871, 薇姐薇姐薇姐薇姐好美好美好美好美
2283,第一期上,6717788562127263832, 小燕子姐姐
2284,第一期上,6717813485860267700,黄渤也来
2285,第一期上,6717931324843429364,为薇姐来
2286,第一期上,6717957651411966687,冲着尔导来的
2287,第一期上,6717886914386961336, 爱这个节目[圈粉]
2288,第一期上,6717976953522516617,越直接越好办
2289,第一期上,6717978154196548614, 热知识：尔冬升导演跟韩商言爷爷的演员是兄弟
2290,第一期上,6718015712834814443,尔冬升
2291,第一期上,6718016156542151707, 尔冬升导演，我的电影院第一部电影就是你的
2292,第一期上,6718032420529173462, 当导演被导演的时候 就尴尬了
2293,第一期上,6718064208576525385,热搜来看
2294,第一期上,6718230146216077052,尔冬升导演在香港名气很大
2295,第一期上,6718316358708732708,从来不觉得赵薇美，一般般
2296,第一期上,6718407945852844600, 嘿嘿嘿我来了我来了！！！！！
2297,第一期上,6718496275870193243,赵薇的烤瓷牙改变了她的整个口腔，听她说话都累
2298,第一期上,6718732760796886121,薇姐是网络不好吗😂
2299,第一期上,6718847037393578717,  薇皇好美
2300,第一期上,6718886535287566703, 0.0
2301,第一期上,6718897125754171962,新宿事件 导演
2302,第一期上,6719067485636164110,  催眠
2303,第一期上,6718396039789220835,  ！
2304,第一期上,6719212266757493578, 沙溢呢？
2305,第一期上,6719223289602351831, 真特么矮
2306,第一期上,6719294872630081007, 我爱赵薇赵薇爱我
2307,第一期上,6719486106238654881,尔冬升帅
2308,第一期上,6719493520350186620, 时代少年团丁程鑫
2309,第一期上,6717761507981503279,爆米花 :  我这不就来了么
2310,第一期上,6717762221508108381,爆米花 : 期待啊
2311,第一期上,6717767873504412897, 赵薇，为你而来，从小到大的偶像，支持你!
2312,第一期上,6717767524084281905,爆米花 : 加油加油加油加油
2313,第一期上,6717770520147294249, 为陈凯歌导演而来
2314,第一期上,6717771161929971793,  期待李溪芮
2315,第一期上,6717772445845491806,爆米花 : 这季和上一季感觉完全不一样了诶
2316,第一期上,6717773379556327824, 腾讯真好，还有爆米花
2317,第一期上,6717783492252940087, 别刷屏 谁鬼丁的粉丝  超级无敌败好感
2318,第一期上,6717785902207745368, 王啸云小王八蛋，我恨你
2319,第一期上,6717792835089922741, 丁哥冲啊
2320,第一期上,6717800889030555251, 呦呵，爆米花耶～
2321,第一期上,6717762201197932563,弹幕在哪哟
2322,第一期上,6717763055524495389,爆米花 : 我萌姐Y啊
2323,第一期上,6717764546243008147,爆米花 : 萌萌子又来了
2324,第一期上,6717765741644548082, 萌姐
2325,第一期上,6717766560410750849,张萌呀，萌姐
2326,第一期上,6717766872521491285,一开始只是市场评级，会变的放心
2327,第一期上,6717766897859275032,想看逸杰的简历
2328,第一期上,6717767628606700628, 萌萌子又来了
2329,第一期上,6717768399893761194, 萌姐哈哈哈
2330,第一期上,6717770414195938380, 制片人张萌姐姐
2331,第一期上,6717771884714727526,偶然看到了丁禹兮😁😁
2332,第一期上,6717771990922929266, 喜欢赵薇，美美美！[圈粉][鹅斯卡][鹅斯卡]
2333,第一期上,6717772245004480653,  敏敏，我来啦！！加油💪！！！
2334,第一期上,6717773519495044603,有个人乱入了，那不是经纪人吗
2335,第一期上,6717775943312058357, 张萌我爱你
2336,第一期上,6717780222710062561,萌姐
2337,第一期上,6717782928858225309, 萌总
2338,第一期上,6717782609100291036,pick张萌！
2339,第一期上,6717783059229508196,  萌萌
2340,第一期上,6717784457072899356,鑫鑫加油
2341,第一期上,6717787911853636567, 加油
2342,第一期上,6717788126548527884, 爆米花：好紧张
2343,第一期上,6717796491030891463, 张萌萌姐哈哈哈哈哈
2344,第一期上,6717797425664738740, 哦有张萌萌萌子
2345,第一期上,6717798294300904949, 张萌呀，萌姐
2346,第一期上,6717806238060018111, 为赵薇而来
2347,第一期上,6717821835117005371, 张萌:姐要捧红你
2348,第一期上,6717905088800110885, 这个厉害了，都是好片子
2349,第一期上,6717948434494717077,  这哪里是路人，是制片人，不过制片人
2350,第一期上,6717930244235793881, 哇塞这是什么印章啊好像要
2351,第一期上,6717843771742428685,爆米花：好紧张
2352,第一期上,6717958874792997581, 张萌都已经是优秀制作人了
2353,第一期上,6717969662560373206, 欢乐喜剧人张萌
2354,第一期上,6718017144611120202,张萌制片人来了
2355,第一期上,6718331679045829610,SB级来搞笑吗
2356,第一期上,6718429446026755059, 张萌萌姐哈哈哈哈哈
2357,第一期上,6718471866219509774, 张萌 萌姐！
2358,第一期上,6718529814372273870, 微姐微姐微姐
2359,第一期上,6718764557045789092,张檬跟张萌要分清～这个是张萌萌萌子哦
2360,第一期上,6718824675898017120, 团长和士兵制作人，碉堡啊
2361,第一期上,6717762567395593380,张萌，nice
2362,第一期上,6717763994212564076,爆米花 : 哇 评级
2363,第一期上,6717764364653494016, 来了来了
2364,第一期上,6717765442188018851,爆米花 : 弹幕在哪哟
2365,第一期上,6717765509540421246, 萌姐
2366,第一期上,6717766474531356464,为薇而来
2367,第一期上,6717766358789537208,我看见的张萌 萌姐
2368,第一期上,6717767581690209176, 然然子，我是你的船船😘
2369,第一期上,6717767690561723193,哈哈哈哈 萌姐来啦
2370,第一期上,6717768419435023608,然然加油
2371,第一期上,6717769208437421986, 萌姐，哈哈哈哈哈。
2372,第一期上,6717769551935117212, 我萌姐Y啊
2373,第一期上,6717772136129741148,爆米花 : 萌姐爱你
2374,第一期上,6717772222490460839,孙阳哦👏👏👏
2375,第一期上,6717772987485329292,有李溪芮的地方就有我
2376,第一期上,6717773610322698022,  萌姐哈哈哈
2377,第一期上,6717773797548082882,最强大脑赛制？？
2378,第一期上,6717776482732095641, 张萌啊
2379,第一期上,6717780954104449745, 张萌制片人来了
2380,第一期上,6717781733028643509,赵薇
2381,第一期上,6717784778444304520,萌萌
2382,第一期上,6717799933615263204, 喜欢赵薇，美美美！[圈粉][鹅斯卡][鹅斯卡]
2383,第一期上,6717806790906671930, 萌姐厉害呀！！！
2384,第一期上,6717807446157965038,  爆米花是什么 我喜欢薇姐
2385,第一期上,6717807731449986125, 等赵品霖
2386,第一期上,6717812092478889684,来的都是真正的勇士
2387,第一期上,6717816855677354229, 哈哈，萌姐，穿越火线
2388,第一期上,6717948833679571045, 这个厉害了，都是好片子
2389,第一期上,6717970788008869076, 制片人张萌姐姐
2390,第一期上,6717981729886844386,  吃瓜群众路过
2391,第一期上,6717982070356288457, 为赵薇而来
2392,第一期上,6718022862076581523, 为赵薇而来
2393,第一期上,6718054101890347005, 制片人：张萌！！！
2394,第一期上,6718056970320323905,  张萌棒棒哒
2395,第一期上,6718421941583284756, 张萌我爱你
2396,第一期上,6718402658929149931,哈哈哈哈哈哈哈哈哈等级啊秀的前面
2397,第一期上,6718659210080921577,萌萌子啊
2398,第一期上,6718631640060861801,我的团长我的团
2399,第一期上,6717960386622497092,期待这一季有新的玩法
2400,第一期上,6717760465281685870,张萌呀，萌姐
2401,第一期上,6717763473519440077,想看逸杰的简历
2402,第一期上,6717764492597906030,爆米花 : 应该不知道提前播吧
2403,第一期上,6717766280818445268, 张萌萌姐哈哈哈哈哈
2404,第一期上,6717766356492078320,爆米花 : 萌姐哈哈哈
2405,第一期上,6717766293095162298,pick张萌！
2406,第一期上,6717766554151845024, 期待小丁呀
2407,第一期上,6717767100367305543, 哇哦
2408,第一期上,6717768149350153261, 萌姐
2409,第一期上,6717771591721355854,爆米花 : 欢乐喜剧人张萌
2410,第一期上,6717776653972961601,萌萌子哈哈哈哈哈哈
2411,第一期上,6717778607444865700,张萌制片人来了
2412,第一期上,6717788344391580613, 张萌
2413,第一期上,6717792770578695878,任敏加油
2414,第一期上,6717795173599313212,  萌萌子！
2415,第一期上,6717806778492853207, 欢乐喜剧人张萌
2416,第一期上,6717815794895884519, 张萌，喜欢
2417,第一期上,6717951882087137114, 哇，张萌
2418,第一期上,6717935846029816411,wow我萌姐唉
2419,第一期上,6717955968630718280,张萌啊
2420,第一期上,6717966400783315087,来看尔冬升导演的点评
2421,第一期上,6717967328233367778, 我刚从姐姐出来
2422,第一期上,6717972973895579031, 张萌萌姐哈哈哈哈哈
2423,第一期上,6717976177107474380,爆米花 : 哇，张萌
2424,第一期上,6717980530954141820,天才游戏！！！！！
2425,第一期上,6717981869829797617,郭敬明一米二
2426,第一期上,6717991492604383049, 应该有4个评级：S级，A级，B级，SB级[敲黑板]
2427,第一期上,6717992503133849271,想到了最强大脑的S圈层
2428,第一期上,6718010309501980687, 来看温峥嵘的
2429,第一期上,6718013667306307977, 看到张萌制片人喽！
2430,第一期上,6718024919926996042, 张萌，喜欢
2431,第一期上,6718025196595508526, 我看到了萌萌子哈哈哈哈哈哈
2432,第一期上,6718026284304367350, 张萌厉害了
2433,第一期上,6718030469335121182,  期待李溪芮
2434,第一期上,6718045713365928670, 看到萌萌子了
2435,第一期上,6718128999173206725, 爆米花是啥啊
2436,第一期上,6718139576742343105, 张萌制片人来了
2437,第一期上,6718310490122471443,冲着尔冬升来的
2438,第一期上,6718414496076429264,  1111
2439,第一期上,6717762841942150834,  我这不就来了么
2440,第一期上,6717764449273577392,爆米花 : 导演们都好棒！好期待啊
2441,第一期上,6717765130593442562,爆米花 : 加油加油
2442,第一期上,6717767364579441536,爆米花 : 导演们都好棒！好期待啊
2443,第一期上,6717769604615575695, 导演们都好棒！好期待啊
2444,第一期上,6717769652522962628, 好紧张啊
2445,第一期上,6717771337952687089,期待跟凯歌导演合作的演员
2446,第一期上,6717772055536147128,我支持温峥嵘
2447,第一期上,6717773870038232346, 赵薇说话艺术
2448,第一期上,6717781672386375993, 赵薇怎么谁都认识啊
2449,第一期上,6717783497450696198, 来看薇姐
2450,第一期上,6717813103246110879, 期待很久了
2451,第一期上,6717954215357461912, 呦呵，爆米花耶～
2452,第一期上,6717956905453679123,爆米花：我是看着赵薇姐姐的还珠格格长大的
2453,第一期上,6717959214527443759, 丁哥冲啊
2454,第一期上,6717892465610916188,加油
2455,第一期上,6717969776908631455, 我ｇｉａｏ，好激动
2456,第一期上,6717988689978827581, 来看尔导，给他打call
2457,第一期上,6717995566221432204,意外惊喜竟然看到香蜜沉沉烬如霜的制片人刘宁！
2458,第一期上,6717863939540547196, HK
2459,第一期上,6718009770777225616, 张萌厉害了
2460,第一期上,6718058206330369973, 都有什么演员😄
2461,第一期上,6718124192076856237, 静等丁儿出场
2462,第一期上,6718141143911483110,爆米花 : 我来了
2463,第一期上,6718151142363659486, 好喜欢赵薇
2464,第一期上,6718175225994296170, 来看导演[圈粉]
2465,第一期上,6718211867896121032,我最爱的凯哥导演，希望你延续上季的风格，灵魂解析
2466,第一期上,6718404596471104770, 李溪芮冲冲冲冲冲冲
2467,第一期上,6718440773878219536,喜欢听陈凯歌点评演员 能学习到东西
2468,第一期上,6718458544258577048, 赵薇老师
2469,第一期上,6718476173002175068, 赵薇，为你而来，从小到大的偶像，支持你!
2470,第一期上,6718712469080484239,  期待李溪芮
2471,第一期上,6718750562386909327, 期待尔冬升导演
2472,第一期上,6718728777401300868, 腾讯真好，还有爆米花
2473,第一期上,6718807558686538609,  期待李溪芮
2474,第一期上,6718889547662872320,尔冬升 秦沛 姜大卫 三个是亲兄弟
2475,第一期上,6718982417606484303, 加油加油！
2476,第一期上,6719099359733152465, 尔冬升厉害的，新不了情，忘不了👏
2477,第一期上,6719471787270719786, 爱情
2478,第一期上,6719881347290604768, 丁哥冲啊
2479,第一期上,6717762861013336278,爆米花 : 提前了？
2480,第一期上,6717763205802171629,爆米花 : 萌萌子又来了
2481,第一期上,6717763258243590094, 期待
2482,第一期上,6717763981253216514,观影团 : 萌姐
2483,第一期上,6717763303209710263, 还没到八点😂
2484,第一期上,6717765429643124138,一开始只是市场评级，会变的放心
